"","date","hour","j_day","day_time","month","year","filename"
"222","2002-08-13","01:00:00","225","ni","08","2002","C:\Estagio\raw_datav2\tidy_data_v2\a02225lst_ni"
"223","2002-08-21","13:00:00","233","da","08","2002","C:\Estagio\raw_datav2\tidy_data_v2\a02233lst_da"
"224","2002-08-21","01:00:00","233","ni","08","2002","C:\Estagio\raw_datav2\tidy_data_v2\a02233lst_ni"
"225","2002-08-29","13:00:00","241","da","08","2002","C:\Estagio\raw_datav2\tidy_data_v2\a02241lst_da"
"226","2002-08-29","01:00:00","241","ni","08","2002","C:\Estagio\raw_datav2\tidy_data_v2\a02241lst_ni"
"227","2002-09-06","13:00:00","249","da","09","2002","C:\Estagio\raw_datav2\tidy_data_v2\a02249lst_da"
"228","2002-09-06","01:00:00","249","ni","09","2002","C:\Estagio\raw_datav2\tidy_data_v2\a02249lst_ni"
"229","2002-09-14","13:00:00","257","da","09","2002","C:\Estagio\raw_datav2\tidy_data_v2\a02257lst_da"
"230","2002-09-14","01:00:00","257","ni","09","2002","C:\Estagio\raw_datav2\tidy_data_v2\a02257lst_ni"
"231","2002-09-22","13:00:00","265","da","09","2002","C:\Estagio\raw_datav2\tidy_data_v2\a02265lst_da"
"232","2002-09-22","01:00:00","265","ni","09","2002","C:\Estagio\raw_datav2\tidy_data_v2\a02265lst_ni"
"233","2002-09-30","13:00:00","273","da","09","2002","C:\Estagio\raw_datav2\tidy_data_v2\a02273lst_da"
"234","2002-09-30","01:00:00","273","ni","09","2002","C:\Estagio\raw_datav2\tidy_data_v2\a02273lst_ni"
"235","2002-10-08","13:00:00","281","da","10","2002","C:\Estagio\raw_datav2\tidy_data_v2\a02281lst_da"
